"cluster","n_cells","ISC","TA","S","G2M","root_score","selected_root","rule"
0,2719,0.777109550035386,0.998041664071401,0.247390561304853,0.239392639756003,-1.37963579506672,FALSE,"max z(ISC)-z(TA)-z(S)-z(G2M); GART excluded"
1,1678,0.860162137030586,0.909872979565705,0.210351592345408,0.292577130270217,-0.992517946442147,FALSE,"max z(ISC)-z(TA)-z(S)-z(G2M); GART excluded"
2,1206,0.467281345714523,0.547883614478422,0.0522742802534582,0.121743766194333,0.897790560750004,FALSE,"max z(ISC)-z(TA)-z(S)-z(G2M); GART excluded"
3,982,0.977007409795364,0.665687462751254,0.154256700691585,0.198607626048207,0.875147667455435,FALSE,"max z(ISC)-z(TA)-z(S)-z(G2M); GART excluded"
4,886,0.420579561259082,0.296489870453158,0.0598115629235663,0.0907112017925313,1.4606054911166,FALSE,"max z(ISC)-z(TA)-z(S)-z(G2M); GART excluded"
5,700,0.471057320155278,0.250921513804885,0.0266412241144644,0.0791209196573907,2.02306260576147,TRUE,"max z(ISC)-z(TA)-z(S)-z(G2M); GART excluded"
6,573,0.515158966061714,0.399993620803454,0.0729015847304108,0.108977622115582,1.29198677735535,FALSE,"max z(ISC)-z(TA)-z(S)-z(G2M); GART excluded"
7,560,0.621784518245281,0.699607498747806,0.124094056888326,0.189763650005323,0.0569512357207545,FALSE,"max z(ISC)-z(TA)-z(S)-z(G2M); GART excluded"
8,2,0.312741430306484,1.11120422512445,0.400928660265991,0.214438971681372,-3.94849468999491,FALSE,"max z(ISC)-z(TA)-z(S)-z(G2M); GART excluded"
