signature,rank,gene,log2FC,P,FDR,matched_singlecell,projection_weight
SC_GART_NEAREST_CENTROID_PROGRAM,626,NOLC1,0.43726948975529,6.40251720287212e-06,0.0003183977470932,True,0.08313200931889242
SC_GART_NEAREST_CENTROID_PROGRAM,627,ARL3,0.262905928477462,0.0014711030612265,0.0119037979278935,True,0.06990775884241807
SC_GART_NEAREST_CENTROID_PROGRAM,628,PCGF6,0.438523878064647,0.0007598313433597,0.0076958877090234,True,0.01904709760965473
SC_GART_NEAREST_CENTROID_PROGRAM,629,GSTO1,0.206175163937344,9.1385128160131e-05,0.0018640244199486,True,0.06378424699714436
SC_GART_NEAREST_CENTROID_PROGRAM,630,GSTO2,0.175309562804038,0.0066825077173929,0.0340920128169673,True,0.06321226603211816
SC_GART_NEAREST_CENTROID_PROGRAM,631,SMC3,0.247816880076666,0.0003945770672362,0.0047942180093709,True,0.07213936496744455
SC_GART_NEAREST_CENTROID_PROGRAM,632,PRDX3,0.168300350482061,0.0004143249256232,0.0049538274883825,True,0.06713536964726097
SC_GART_NEAREST_CENTROID_PROGRAM,633,RGS10,0.32646660925496,0.0012074382682546,0.0104629134131949,True,0.0411075546568892
SC_GART_NEAREST_CENTROID_PROGRAM,634,MCMBP,0.330113863858357,3.34711357909636e-05,0.0009265568846173,True,0.06177630412467683
SC_GART_NEAREST_CENTROID_PROGRAM,635,NSMCE4A,0.150045752030718,0.0058315516006928,0.0310767228260725,True,0.07198553020563914
SC_GART_NEAREST_CENTROID_PROGRAM,636,BUB3,0.258854436754753,5.5594513763981e-05,0.0013294185961561,True,0.08028492583094904
SC_GART_NEAREST_CENTROID_PROGRAM,637,BCCIP,0.153278794193155,0.0104114989403261,0.0460325871716464,True,0.06428990747450147
SC_GART_NEAREST_CENTROID_PROGRAM,638,ZNF511,0.196815629442235,0.0021551152606036,0.0154560999184438,True,0.07975036472152497
SC_GART_NEAREST_CENTROID_PROGRAM,639,ECHS1,0.175795559676544,0.0005476404195497,0.0061243091296708,True,0.057842047512905115
SC_GART_NEAREST_CENTROID_PROGRAM,640,FKBP4,0.231808953489674,0.0007954931039542,0.0079119884914534,True,0.08807805262250701
SC_GART_NEAREST_CENTROID_PROGRAM,641,FOXM1,0.498014777178496,4.52102843779237e-06,0.0002527952169768,True,0.04976151371394921
SC_GART_NEAREST_CENTROID_PROGRAM,642,RAD51AP1,0.40741849580181,0.0001912891473699,0.0029531575924328,True,0.048833240654095
SC_GART_NEAREST_CENTROID_PROGRAM,643,DYRK4,0.261496118204918,0.0054679933986185,0.029692441486896,True,0.05584333320884716
SC_GART_NEAREST_CENTROID_PROGRAM,644,NDUFA9,0.145842920136945,0.0086909756815458,0.04061450132428,True,0.06388211387284659
SC_GART_NEAREST_CENTROID_PROGRAM,645,MRPL51,0.133691409690819,0.0079869086017898,0.038356322125863,True,0.04679336227215447
SC_GART_NEAREST_CENTROID_PROGRAM,646,NCAPD2,0.336562007195577,0.0002669578667103,0.0036859207173924,True,0.04074298935281795
SC_GART_NEAREST_CENTROID_PROGRAM,647,CDCA3,0.500259425084441,1.1480800952621e-05,0.0004709223427244,True,0.049743114467377336
SC_GART_NEAREST_CENTROID_PROGRAM,648,USP5,0.223251844811098,0.0056483553990616,0.0304031926868072,True,0.053201455073737414
SC_GART_NEAREST_CENTROID_PROGRAM,649,EMG1,0.254005414444199,0.0009215522957852,0.0088297751511772,True,0.08327773123464666
SC_GART_NEAREST_CENTROID_PROGRAM,650,MAGOHB,0.276614858383038,0.0002391947337981,0.003442137788934,True,0.07098840118790573
SC_GART_NEAREST_CENTROID_PROGRAM,651,LDHB,0.366554480779652,1.00400984028881e-06,0.0001007505945982,True,0.0701568882786211
SC_GART_NEAREST_CENTROID_PROGRAM,652,REP15,0.42452971191253,0.0031675567343499,0.0202544038369161,True,0.04542754282426065
SC_GART_NEAREST_CENTROID_PROGRAM,653,DDX11,0.48426227587232,4.22078218711416e-05,0.0011006350580272,True,0.03564464263932032
SC_GART_NEAREST_CENTROID_PROGRAM,654,PFKM,0.332784269146032,0.0049252291361734,0.0276358713237408,True,0.02963025116480622
SC_GART_NEAREST_CENTROID_PROGRAM,655,C12orf54,0.401227004818191,0.0081028879418206,0.038668179685928,True,0.019977895247272448
SC_GART_NEAREST_CENTROID_PROGRAM,656,CACNB3,0.299480683542482,0.0058353144848993,0.0310820376757271,True,0.03129027053292477
SC_GART_NEAREST_CENTROID_PROGRAM,657,FKBP11,0.407104625790398,3.44310483771529e-07,5.22933179338947e-05,True,0.08444937025720511
SC_GART_NEAREST_CENTROID_PROGRAM,658,TUBA1B,0.465294002561264,7.985086582075631e-09,5.98295920639653e-06,True,0.04169556709758837
SC_GART_NEAREST_CENTROID_PROGRAM,659,TROAP,0.349195018236265,0.0045396603794226,0.0260701351680662,True,0.03388721471408607
SC_GART_NEAREST_CENTROID_PROGRAM,660,FAIM2,0.590377816658096,4.27957548657601e-05,0.0011090076324092,True,0.02375107955825284
SC_GART_NEAREST_CENTROID_PROGRAM,661,RACGAP1,0.357047940901292,0.0006310148089611,0.0067222515999183,True,0.040994716200625
SC_GART_NEAREST_CENTROID_PROGRAM,662,CBX5,0.225169637401288,0.0027377618588907,0.0184139470568961,True,0.08136697378837576
SC_GART_NEAREST_CENTROID_PROGRAM,663,CDK2,0.44628955286266,0.0002136992271995,0.0031895957695821,True,0.031049434276190557
SC_GART_NEAREST_CENTROID_PROGRAM,664,PA2G4,0.339349136129233,1.45430054274285e-06,0.0001247701053426,True,0.08408354738516621
SC_GART_NEAREST_CENTROID_PROGRAM,665,ESYT1,0.292950425875309,0.0019139348519382,0.0141925763590305,True,0.04327400023247685
SC_GART_NEAREST_CENTROID_PROGRAM,666,NABP2,0.169809532516891,0.0100807298239343,0.0451301601257753,True,0.0661673789090721
SC_GART_NEAREST_CENTROID_PROGRAM,667,CNPY2,0.164273901548959,0.0015512973009285,0.0123975827030228,True,0.06396098487387547
SC_GART_NEAREST_CENTROID_PROGRAM,668,TIMELESS,0.473686449132746,0.0003072599943522,0.0040568598926904,True,0.0322397207081756
SC_GART_NEAREST_CENTROID_PROGRAM,669,PTGES3,0.123821088689814,0.0071700892534811,0.0357677022280845,True,0.04856331637269684
SC_GART_NEAREST_CENTROID_PROGRAM,670,PRIM1,0.571719847611019,8.57744534630716e-05,0.0017985430643124,True,0.034761253842190976
SC_GART_NEAREST_CENTROID_PROGRAM,671,SHMT2,0.328386548479922,5.84920871459709e-05,0.0013869041507037,True,0.07392541723819357
SC_GART_NEAREST_CENTROID_PROGRAM,672,CDK4,0.405831732322068,9.52552612432088e-06,0.0004181929223095,True,0.09536466106990649
SC_GART_NEAREST_CENTROID_PROGRAM,673,METTL1,0.383284046666157,0.0002811916851294,0.0037976730510802,True,0.035766514098521496
SC_GART_NEAREST_CENTROID_PROGRAM,674,TSFM,0.355661094768133,6.52368618592545e-06,0.0003215776712439,True,0.07545267872365868
SC_GART_NEAREST_CENTROID_PROGRAM,675,TBC1D30,0.441359274280288,0.0020261354051623,0.0147755008718864,True,0.024310506187841474
SC_GART_NEAREST_CENTROID_PROGRAM,676,NUP107,0.310369416312119,0.0044562821310714,0.025727477364386,True,0.040513390973100694
SC_GART_NEAREST_CENTROID_PROGRAM,677,CPSF6,0.166035003379038,0.0044066179256149,0.025634564630428,True,0.06679999856747465
SC_GART_NEAREST_CENTROID_PROGRAM,678,YEATS4,0.261904652724828,0.0005775363216466,0.0063387995302599,True,0.058658979758301366
SC_GART_NEAREST_CENTROID_PROGRAM,679,CCT2,0.223882492298836,0.0007590789032648,0.0076958877090234,True,0.09080882142006808
SC_GART_NEAREST_CENTROID_PROGRAM,680,NAP1L1,0.228840510759711,0.0047164881679562,0.0267990953082203,True,0.08150110061180071
SC_GART_NEAREST_CENTROID_PROGRAM,681,SNRPF,0.227430143697773,0.0003552368657249,0.0044693679286985,True,0.052765954282548155
SC_GART_NEAREST_CENTROID_PROGRAM,682,TMPO,0.270122020370291,0.0001420816115339,0.0024049024578762,True,0.08214541897064997
SC_GART_NEAREST_CENTROID_PROGRAM,683,NUP37,0.404770249035544,3.69548293277972e-05,0.001010548240426,True,0.0728882179462168
SC_GART_NEAREST_CENTROID_PROGRAM,684,NFYB,0.208269019771232,0.0026520085336506,0.0179770349274427,True,0.046963567777758564
SC_GART_NEAREST_CENTROID_PROGRAM,685,CKAP4,0.193967561054472,0.000339131940527,0.0043556931011342,True,0.07910664253556399
SC_GART_NEAREST_CENTROID_PROGRAM,686,UNG,0.461165627353786,4.28249232552389e-05,0.0011090076324092,True,0.07203860946648177
SC_GART_NEAREST_CENTROID_PROGRAM,687,GPN3,0.283787167726421,0.001590291889212,0.0125779666029938,True,0.04939217053009237
SC_GART_NEAREST_CENTROID_PROGRAM,688,DDX54,0.212560548257252,0.0022892132098209,0.0160401915618314,True,0.06567703252956858
SC_GART_NEAREST_CENTROID_PROGRAM,689,RFC5,0.502582336772247,1.62033246291246e-05,0.0005836832227779,True,0.04453699807765943
SC_GART_NEAREST_CENTROID_PROGRAM,690,PXN-AS1,0.40240900366021,0.0008565297620266,0.0083709026047111,True,0.023971587189395516
SC_GART_NEAREST_CENTROID_PROGRAM,691,TRIAP1,0.220379180798781,0.0010290088448328,0.0093120079844033,True,0.07121722574344957
SC_GART_NEAREST_CENTROID_PROGRAM,692,SRSF9,0.129984195495782,0.0047728290905783,0.0270508452592085,True,0.055855309822246735
SC_GART_NEAREST_CENTROID_PROGRAM,693,POP5,0.280665359449812,3.32096617391697e-05,0.0009215886130531,True,0.08331758368257292
SC_GART_NEAREST_CENTROID_PROGRAM,694,PSMD9,0.310771208618347,0.0027255012213296,0.0183424600158825,True,0.05946319974633285
SC_GART_NEAREST_CENTROID_PROGRAM,695,KNTC1,0.451079890781245,0.0002330388078332,0.003405763443214,True,0.02217054199015367
SC_GART_NEAREST_CENTROID_PROGRAM,696,ARL6IP4,0.230128104542147,0.0013697996803797,0.0113617554301014,True,0.07961470012947214
SC_GART_NEAREST_CENTROID_PROGRAM,697,MPHOSPH9,0.29317696479776,0.0106529063829986,0.0467870319806648,True,0.031150190310153758
SC_GART_NEAREST_CENTROID_PROGRAM,698,C12orf65,0.25125409394416,0.0071493786634148,0.0356960758765522,True,0.04648849827874524
SC_GART_NEAREST_CENTROID_PROGRAM,699,DDX55,0.315971851929933,0.0042922948189276,0.0251124942581613,True,0.028536326430841696
SC_GART_NEAREST_CENTROID_PROGRAM,700,RAN,0.305134516661925,3.79595665052616e-07,5.61352063095572e-05,True,0.04255586791851074
SC_GART_NEAREST_CENTROID_PROGRAM,701,PUS1,0.277994737231451,0.0046750556443702,0.0266309936072364,True,0.043701026731704506
SC_GART_NEAREST_CENTROID_PROGRAM,702,NOC4L,0.282089761252795,0.0009585071283131,0.0090083774910586,True,0.04480643572295284
SC_GART_NEAREST_CENTROID_PROGRAM,703,PGAM5,0.325460728946402,0.0010103364285372,0.0092168596755922,True,0.03832504819104443
SC_GART_NEAREST_CENTROID_PROGRAM,704,XPO4,0.283038934527429,0.0036258642675524,0.0223071617691968,True,0.026930827228765608
SC_GART_NEAREST_CENTROID_PROGRAM,705,SKA3,0.44932746044986,0.0005448582522076,0.0061114390185243,True,0.025433249149982684
SC_GART_NEAREST_CENTROID_PROGRAM,706,CENPJ,0.441673303473237,0.0014670919256037,0.0118879928996829,True,0.015402665895765
SC_GART_NEAREST_CENTROID_PROGRAM,707,GTF3A,0.161289234047607,0.0068640633270253,0.0347188153611332,True,0.07976723673370367
SC_GART_NEAREST_CENTROID_PROGRAM,708,HMGB1,0.219409148638666,4.34017550676057e-05,0.0011144602518342,True,0.01780429699633912
SC_GART_NEAREST_CENTROID_PROGRAM,709,RFC3,0.7412948433923,2.7515297169704e-08,9.66814009597784e-06,True,0.047495797104149085
SC_GART_NEAREST_CENTROID_PROGRAM,710,ALG5,0.19058950248451,0.0014294598271758,0.0116841447255487,True,0.07551609289478078
SC_GART_NEAREST_CENTROID_PROGRAM,711,EXOSC8,0.393384303160234,1.8680018501486e-06,0.0001418545459041,True,0.08389310085166646
SC_GART_NEAREST_CENTROID_PROGRAM,712,RNASEH2B,0.293503446320125,0.0009312467710941,0.0088772539951882,True,0.07389919032723669
SC_GART_NEAREST_CENTROID_PROGRAM,713,HNRNPA1L2,0.306656456310011,0.0081321979529067,0.0387442868981427,True,0.030172587818669938
SC_GART_NEAREST_CENTROID_PROGRAM,714,DIAPH3,0.350902289396749,0.0049900212642018,0.0278748261554224,True,0.024703921532824524
SC_GART_NEAREST_CENTROID_PROGRAM,715,ATXN8OS,0.546178737662068,0.0008110935647811,0.0080245427593088,True,0.0384667483879052
SC_GART_NEAREST_CENTROID_PROGRAM,716,UCHL3,0.247045890616746,0.0001748663352063,0.0027705320726978,True,0.08090653767692735
SC_GART_NEAREST_CENTROID_PROGRAM,717,RNF219,0.348380874299337,0.0094348113050257,0.0431223441468828,True,0.02443404126726345
SC_GART_NEAREST_CENTROID_PROGRAM,718,TEX30,0.437423915666811,0.0001085704738309,0.0020577125723199,True,0.042843650114374854
SC_GART_NEAREST_CENTROID_PROGRAM,719,CARS2,0.298831385914823,0.0001595792409895,0.002625776184523,True,0.06689137104589293
SC_GART_NEAREST_CENTROID_PROGRAM,720,PCID2,0.285263788968732,0.0002174988135708,0.0032334248223839,True,0.05575104242328688
SC_GART_NEAREST_CENTROID_PROGRAM,721,DCUN1D2,0.423653591274692,0.0062116281191453,0.0324106260125695,True,0.012463080964438378
SC_GART_NEAREST_CENTROID_PROGRAM,722,TFDP1,0.286909308427172,4.35312795226669e-05,0.0011144602518342,True,0.08168482281005374
SC_GART_NEAREST_CENTROID_PROGRAM,723,CHAMP1,0.288743025246157,0.0045458344773627,0.0260701351680662,True,0.03442274286377578
SC_GART_NEAREST_CENTROID_PROGRAM,724,PARP2,0.430151673074753,0.0003369780194672,0.0043332905729885,True,0.030354235320424694
SC_GART_NEAREST_CENTROID_PROGRAM,725,HNRNPC,0.127223064946008,0.0077553326033134,0.0376185511992404,True,0.05815466961233828
SC_GART_NEAREST_CENTROID_PROGRAM,726,SUPT16H,0.374740986674181,1.7517004506251e-06,0.0001376738556963,True,0.08548309585959146
SC_GART_NEAREST_CENTROID_PROGRAM,727,METTL3,0.303030661992447,0.0012566692304496,0.010740460441843,True,0.040394715903590894
SC_GART_NEAREST_CENTROID_PROGRAM,728,PRMT5,0.192432780526224,0.0090608914321453,0.0418730916142604,True,0.054537272192243136
SC_GART_NEAREST_CENTROID_PROGRAM,729,HAUS4,0.306877266864149,0.0097511938097095,0.0440135209748296,True,0.022337033965655673
SC_GART_NEAREST_CENTROID_PROGRAM,730,PSMB5,0.192278274404984,0.0002186263338855,0.003241611301503,True,0.05493469452738153
SC_GART_NEAREST_CENTROID_PROGRAM,731,NGDN,0.269484707002619,0.0020193160694383,0.0147562375191271,True,0.05189274127153909
SC_GART_NEAREST_CENTROID_PROGRAM,732,DHRS4,0.29350915857979,0.00093044715701,0.0088771609487567,True,0.06782020584432435
SC_GART_NEAREST_CENTROID_PROGRAM,733,DHRS4L2,0.218118516614935,0.00027902527762,0.0037738556812231,True,0.07976127044448933
SC_GART_NEAREST_CENTROID_PROGRAM,734,EMC9,0.184401084816086,0.0026124183614522,0.0177300543263056,True,0.06290018331047664
SC_GART_NEAREST_CENTROID_PROGRAM,735,PSME2,0.19021185005207,0.0005402088499143,0.0060774847489362,True,0.01832802594052607
SC_GART_NEAREST_CENTROID_PROGRAM,736,IPO4,0.498095241376388,1.05646958603379e-05,0.0004486696875526,True,0.039429869892555036
SC_GART_NEAREST_CENTROID_PROGRAM,737,SDR39U1,0.276821243757864,0.0021645768429044,0.0154854736711671,True,0.050179066851084864
SC_GART_NEAREST_CENTROID_PROGRAM,738,MIS18BP1,0.257876812270831,0.0010258572442616,0.009305576729828,True,0.04666352938705309
SC_GART_NEAREST_CENTROID_PROGRAM,739,LRR1,0.258218656572918,0.0095305295789279,0.0434009813361309,True,0.05709811178048929
SC_GART_NEAREST_CENTROID_PROGRAM,740,POLE2,0.50106600929456,4.04427092825687e-05,0.001069495552063,True,0.02529468835177484
SC_GART_NEAREST_CENTROID_PROGRAM,741,PYGL,0.252309808293915,0.0015535756466743,0.0124010203785316,True,0.04125325812367242
SC_GART_NEAREST_CENTROID_PROGRAM,742,CDKN3,0.422964674538439,7.44332168574401e-06,0.0003514936656557,True,0.08148782073619665
SC_GART_NEAREST_CENTROID_PROGRAM,743,WDHD1,0.371777384048806,0.001226961069346,0.0106010501425659,True,0.021920284358434516
SC_GART_NEAREST_CENTROID_PROGRAM,744,DLGAP5,0.46389719700876,2.53476073342624e-05,0.0007699506995399,True,0.028839395065304196
SC_GART_NEAREST_CENTROID_PROGRAM,745,PSMA3,0.171446889609436,0.0028971563465532,0.0191423516630874,True,0.053719772270307886
SC_GART_NEAREST_CENTROID_PROGRAM,746,TRMT5,0.330028045389357,0.0028179440084072,0.0187110557130748,True,0.02614942758524552
SC_GART_NEAREST_CENTROID_PROGRAM,747,MTHFD1,0.452803122337014,2.49250513955364e-06,0.0001667456265681,True,0.06986192454060736
SC_GART_NEAREST_CENTROID_PROGRAM,748,RAB15,0.257802445335633,0.0029676386540577,0.0194706893362259,True,0.039990936072669014
SC_GART_NEAREST_CENTROID_PROGRAM,749,EIF2S1,0.261234165402389,0.0002398137586614,0.0034422309496755,True,0.07951245940911134
SC_GART_NEAREST_CENTROID_PROGRAM,750,ACTN1,0.158047925782963,0.0040316725937295,0.0240509385779863,True,0.07907183996963085
SC_GART_NEAREST_CENTROID_PROGRAM,751,ERH,0.152045700828005,0.0019741948619755,0.0144965372675485,True,0.04263805609029958
SC_GART_NEAREST_CENTROID_PROGRAM,752,ACYP1,0.309673437988279,0.0001102651177008,0.0020828061476307,True,0.06210559254961889
SC_GART_NEAREST_CENTROID_PROGRAM,753,TMED8,0.243664495410603,0.0084218769355769,0.0397369751800794,True,0.02223431020104072
SC_GART_NEAREST_CENTROID_PROGRAM,754,AHSA1,0.238967808812902,0.0002045733224276,0.0030820369581284,True,0.08639831983494384
SC_GART_NEAREST_CENTROID_PROGRAM,755,SLIRP,0.17381148360906,0.0001518811050698,0.0025363918868942,True,0.03482535801113151
SC_GART_NEAREST_CENTROID_PROGRAM,756,EFCAB11,0.424302220451848,0.0017078914551254,0.0131743253700445,True,0.03125117455061843
SC_GART_NEAREST_CENTROID_PROGRAM,757,TDP1,0.344271532401607,0.0116177480232072,0.0496659832760842,True,0.024545092209078967
SC_GART_NEAREST_CENTROID_PROGRAM,758,SNHG10,0.284696318625831,0.0090508488060539,0.0418538782293683,True,0.031072163757953963
SC_GART_NEAREST_CENTROID_PROGRAM,759,GLRX5,0.132734269788022,0.0037479592604462,0.0227816734062493,True,0.0790167851108522
SC_GART_NEAREST_CENTROID_PROGRAM,760,VRK1,0.609896671393201,6.3721032039927e-09,5.50892830074415e-06,True,0.0716465519722499
SC_GART_NEAREST_CENTROID_PROGRAM,761,TRMT61A,0.274590390779237,0.0077268194010496,0.0375232697613701,True,0.04161838282881147
SC_GART_NEAREST_CENTROID_PROGRAM,762,XRCC3,0.486631828016081,0.0001928274924035,0.0029687509412649,True,0.02471707388458766
SC_GART_NEAREST_CENTROID_PROGRAM,763,SIVA1,0.289810899490436,1.37376008777384e-06,0.0001198033582207,True,0.07151035568646036
SC_GART_NEAREST_CENTROID_PROGRAM,764,CDCA4,0.50074254897958,3.29927611514858e-05,0.0009178357489642,True,0.04070002646732951
SC_GART_NEAREST_CENTROID_PROGRAM,765,ARHGAP11B,0.365724038702928,0.004967075894645,0.0278044562637115,True,0.023861577761536967
SC_GART_NEAREST_CENTROID_PROGRAM,766,ARHGAP11A,0.315175528511032,0.0071300285092558,0.0356152846291228,True,0.039337966563210314
SC_GART_NEAREST_CENTROID_PROGRAM,767,EMC4,0.138016432091807,0.0043713130900358,0.0254423551625651,True,0.07342679262711427
SC_GART_NEAREST_CENTROID_PROGRAM,768,BUB1B,0.352507937930473,0.0063704102465909,0.0329670436953077,True,0.022640403672545384
SC_GART_NEAREST_CENTROID_PROGRAM,769,RAD51,0.644533592030665,3.42890705138457e-07,5.22933179338947e-05,True,0.04302625243947478
SC_GART_NEAREST_CENTROID_PROGRAM,770,GCHFR,0.21009199895017,0.0022701749184683,0.0159465599429162,True,0.08037998690576298
SC_GART_NEAREST_CENTROID_PROGRAM,771,OIP5,0.515081568201125,7.24264116890657e-06,0.0003465398250653,True,0.04489152473835156
SC_GART_NEAREST_CENTROID_PROGRAM,772,NUSAP1,0.41533280323577,1.37705586840798e-05,0.0005223865744842,True,0.06985685019262755
SC_GART_NEAREST_CENTROID_PROGRAM,773,HAUS2,0.314321839822586,0.0013743265929246,0.0113825030050703,True,0.032334647405454775
SC_GART_NEAREST_CENTROID_PROGRAM,774,CDAN1,0.529026100520548,0.007061289253305,0.0353504810324703,True,0.011746391342731921
SC_GART_NEAREST_CENTROID_PROGRAM,775,TUBGCP4,0.320259689788112,0.0018718210051764,0.0139969369774973,True,0.029053064977773158
SC_GART_NEAREST_CENTROID_PROGRAM,776,HYPK,0.409548432201927,0.000238880627724,0.0034420248397321,True,0.0464160140289116
SC_GART_NEAREST_CENTROID_PROGRAM,777,WDR76,0.548410104418419,2.4466562880147e-06,0.0001646585031197,True,0.031904515217491825
SC_GART_NEAREST_CENTROID_PROGRAM,778,DUT,0.408905229107833,5.82611775378329e-07,7.19557554228246e-05,True,0.09012910810019092
SC_GART_NEAREST_CENTROID_PROGRAM,779,LYSMD2,0.252319935064086,0.0023547828833956,0.0163974007599033,True,0.05919047558664314
SC_GART_NEAREST_CENTROID_PROGRAM,780,MNS1,0.45202572154123,0.0033815410954736,0.0212086070855658,True,0.02622951718213662
SC_GART_NEAREST_CENTROID_PROGRAM,781,CCNB2,0.313234490440773,0.001241755195088,0.0106607088359995,True,0.05647476977119015
SC_GART_NEAREST_CENTROID_PROGRAM,782,FAM81A,0.510410871112312,0.0009625200616125,0.00901042672552,True,0.01781742494181804
SC_GART_NEAREST_CENTROID_PROGRAM,783,FAM96A,0.133584524350312,0.0080553453449588,0.0385251175880818,True,0.06934766751414789
SC_GART_NEAREST_CENTROID_PROGRAM,784,PPIB,0.142069390668121,0.0031238374993504,0.0200736476016008,True,0.028974673083339564
SC_GART_NEAREST_CENTROID_PROGRAM,785,TIPIN,0.501037236286007,1.25140000954666e-05,0.0004969782582083,True,0.06813870548992451
SC_GART_NEAREST_CENTROID_PROGRAM,786,ZWILCH,0.230247733384222,0.0053195469688652,0.0291498724442109,True,0.03435523718556899
SC_GART_NEAREST_CENTROID_PROGRAM,787,IQCH-AS1,0.31185682599466,0.0113447099383823,0.048870523187995,True,0.02440706147013627
SC_GART_NEAREST_CENTROID_PROGRAM,788,CLN6,0.248430844134824,0.0024645577889005,0.0168897347496665,True,0.0655082922484812
SC_GART_NEAREST_CENTROID_PROGRAM,789,ANP32A,0.12777586182457,0.0093846509470636,0.0429141491168222,True,0.07238210737543493
SC_GART_NEAREST_CENTROID_PROGRAM,790,KIF23,0.438246286467698,0.0002385275470131,0.0034420248397321,True,0.03618403387191127
SC_GART_NEAREST_CENTROID_PROGRAM,791,RPP25,0.289540856266434,0.0005136906993318,0.0058608892733856,True,0.05698792207752801
SC_GART_NEAREST_CENTROID_PROGRAM,792,COMMD4,0.239221510983289,0.0002753034708008,0.0037443902580662,True,0.08142098187424462
SC_GART_NEAREST_CENTROID_PROGRAM,793,IMP3,0.149718355510529,0.0111740022275785,0.0483575706722198,True,0.07265177339859641
SC_GART_NEAREST_CENTROID_PROGRAM,794,FBXO22,0.264901981557593,0.0012662089432021,0.0108055598425582,True,0.04977908333930914
SC_GART_NEAREST_CENTROID_PROGRAM,795,WDR61,0.296289889014344,4.48098601723629e-05,0.0011419909716036,True,0.08503103578764748
SC_GART_NEAREST_CENTROID_PROGRAM,796,CHRNA5,0.507319850216109,0.0017401846233128,0.0133410197690402,True,0.023343181418038483
SC_GART_NEAREST_CENTROID_PROGRAM,797,MTHFS,0.21598553920429,0.0056795234519683,0.0305125067288109,True,0.059066668875730866
SC_GART_NEAREST_CENTROID_PROGRAM,798,ST20,0.233979955036429,0.0095611697202719,0.0434687666040676,True,0.03129994300984673
SC_GART_NEAREST_CENTROID_PROGRAM,799,MRPL46,0.250273732263263,0.0003060083977972,0.0040509168231365,True,0.07539227516676528
SC_GART_NEAREST_CENTROID_PROGRAM,800,FANCI,0.638950879977169,1.90835660196007e-08,8.57123864234842e-06,True,0.04662229513067129
SC_GART_NEAREST_CENTROID_PROGRAM,801,TICRR,0.543151507452123,0.002134280635488,0.015370967794734,True,0.010578773958501375
SC_GART_NEAREST_CENTROID_PROGRAM,802,IDH2,0.201474494609165,0.0002451162896706,0.003467216784099,True,0.05204230459347803
SC_GART_NEAREST_CENTROID_PROGRAM,803,BLM,0.401730088865964,0.0042316096905827,0.0248870022566508,True,0.012605038949146219
SC_GART_NEAREST_CENTROID_PROGRAM,804,PRC1,0.414362165184473,2.74955027153061e-05,0.0008132156710982,True,0.06031599856973657
SC_GART_NEAREST_CENTROID_PROGRAM,805,SNRPA1,0.278829583254677,0.0001130242980871,0.0021171334770022,True,0.08112551184761019
SC_GART_NEAREST_CENTROID_PROGRAM,806,POLR3K,0.33073638098176,6.77265645592709e-06,0.0003309473300354,True,0.07705006032164485
SC_GART_NEAREST_CENTROID_PROGRAM,807,SNRNP25,0.325147734856222,2.41645858050348e-06,0.0001645929839646,True,0.09245338153790583
SC_GART_NEAREST_CENTROID_PROGRAM,808,NME4,0.188627880146457,0.0058114599293907,0.0309980765799407,True,0.07873722270438888
SC_GART_NEAREST_CENTROID_PROGRAM,809,JMJD8,0.199050223166434,0.0041049895713701,0.024384766275174,True,0.054316727396503506
SC_GART_NEAREST_CENTROID_PROGRAM,810,HAGHL,0.6349044008148,0.0018878217395426,0.0140978262662588,True,0.013892878777857387
SC_GART_NEAREST_CENTROID_PROGRAM,811,CHTF18,0.565258634080448,8.90680264938597e-05,0.0018435277159567,True,0.03534357596003934
SC_GART_NEAREST_CENTROID_PROGRAM,812,UBE2I,0.155867575026416,0.0020412002307112,0.0148389711468069,True,0.07187845803014259
SC_GART_NEAREST_CENTROID_PROGRAM,813,C16orf91,0.279747285165263,0.0005443333175045,0.0061114390185243,True,0.06596995178760179
SC_GART_NEAREST_CENTROID_PROGRAM,814,TELO2,0.25222613015228,0.0081850239490365,0.0389464369869696,True,0.04490410541829737
SC_GART_NEAREST_CENTROID_PROGRAM,815,MRPS34,0.215065214008225,0.0001231786774159,0.0022312722413239,True,0.07298923461773432
SC_GART_NEAREST_CENTROID_PROGRAM,816,NUBP2,0.287519332790621,2.67247112957283e-05,0.0007967083030575,True,0.08841086663801678
SC_GART_NEAREST_CENTROID_PROGRAM,817,RAB26,0.411405872029385,0.0041734766854693,0.0246482945181241,True,0.016171010407269093
SC_GART_NEAREST_CENTROID_PROGRAM,818,PGP,0.364174615046609,1.37436553848558e-07,2.97047967058451e-05,True,0.08953958907277104
SC_GART_NEAREST_CENTROID_PROGRAM,819,ECI1,0.190199692299023,0.0008160438781624,0.0080664178950462,True,0.07501537948283887
SC_GART_NEAREST_CENTROID_PROGRAM,820,AMDHD2,0.286093657865211,0.0062466191373669,0.0325432893861226,True,0.023207523870156233
SC_GART_NEAREST_CENTROID_PROGRAM,821,PKMYT1,0.65985915589531,1.75756398041438e-05,0.0006077926638731,True,0.04181937476899111
SC_GART_NEAREST_CENTROID_PROGRAM,822,PAQR4,0.470412741653886,9.43064624527826e-06,0.0004156511103948,True,0.04484964788024759
SC_GART_NEAREST_CENTROID_PROGRAM,823,TRAP1,0.288597468453747,0.0003034295936727,0.0040266188137672,True,0.09065392335687461
